Open,High,Low,Close,Adj Close,Volume,Date,Open_change,Prediction
382.5833435058594,400.3566589355469,378.67999267578125,399.9266662597656,399.9266662597656,103931400,2022-01-03,,
396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,2022-01-04,13.933319091796875,
382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,2022-01-05,-14.29998779296875,
359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,2022-01-06,-23.2166748046875,
360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,2022-01-07,1.123321533203125,
333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,2022-01-10,-26.78997802734375,
351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,2022-01-11,17.889984130859375,
359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,2022-01-12,8.393341064453125,
369.69000244140625,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,2022-01-13,10.073333740234375,
339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,2022-01-14,-29.730010986328125,
342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,2022-01-18,2.24334716796875,
347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,2022-01-19,5.0333251953125,
336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,2022-01-20,-10.660003662109375,
332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,2022-01-21,-4.46331787109375,
301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,2022-01-24,-30.52667236328125,
304.73333740234375,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,2022-01-25,3.14666748046875,
317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,2022-01-26,12.743316650390625,
311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,2022-01-27,-6.356658935546875,
277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,2022-01-28,-33.933319091796875,
290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,2022-01-31,13.716644287109375,
311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,2022-02-01,20.833343505859375,
309.3933410644531,310.5,296.4700012207031,301.88665771484375,301.88665771484375,66792900,2022-02-02,-2.34332275390625,
294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,2022-02-03,-15.393341064453125,
299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,2022-02-04,5.073333740234375,
307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,2022-02-07,8.856658935546875,
301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,2022-02-08,-6.086669921875,
311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,2022-02-09,9.823333740234375,
302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,2022-02-10,-8.87664794921875,
303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,2022-02-11,0.41998291015625,
287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,2022-02-14,-16.019989013671875,
300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,2022-02-15,12.80999755859375,
304.6833190917969,308.80999755859375,300.4033203125,307.7966613769531,307.7966613769531,51294300,2022-02-16,4.683319091796875,
304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,2022-02-17,-0.2633056640625,
295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,2022-02-18,-9.086669921875,
278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,2022-02-22,-17.290008544921875,
276.80999755859375,278.4333190917969,253.52000427246094,254.67999267578125,254.67999267578125,95256900,2022-02-23,-1.23333740234375,
233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,2022-02-24,-43.34666442871094,
269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,2022-02-25,36.28001403808594,
271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,2022-02-28,1.926666259765625,
289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,2022-03-01,18.22332763671875,
290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,2022-03-02,0.816650390625,
292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,2022-03-03,2.213348388671875,
283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,2022-03-04,-9.8900146484375,
285.4333190917969,288.71331787109375,268.19000244140625,268.1933288574219,268.1933288574219,72494100,2022-03-07,2.399993896484375,
265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,2022-03-08,-20.25665283203125,
279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,2022-03-09,14.649993896484375,
283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,2022-03-10,3.990020751953125,
280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,2022-03-11,-3.75,
260.2033386230469,266.8999938964844,252.01333618164062,255.4566650390625,255.4566650390625,71152200,2022-03-14,-19.86334228515625,
258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,2022-03-15,-1.779998779296875,
269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,2022-03-16,11.243316650390625,
276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,2022-03-17,7.33001708984375,
291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,2022-03-18,14.5,
304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,2022-03-21,13.496673583984375,
310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,2022-03-22,5.00665283203125,
326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,2022-03-23,16.64666748046875,
336.57666015625,341.4966735839844,329.6000061035156,337.97332763671875,337.97332763671875,68920800,2022-03-24,9.92999267578125,
336.0,340.6000061035156,332.44000244140625,336.8800048828125,336.8800048828125,62031600,2022-03-25,-0.57666015625,
355.0333251953125,365.9599914550781,351.20001220703125,363.9466552734375,363.9466552734375,102506100,2022-03-28,19.0333251953125,
369.3299865722656,371.5899963378906,357.7033386230469,366.5233459472656,366.5233459472656,73614900,2022-03-29,14.296661376953125,
363.72332763671875,371.3166809082031,361.3333435058594,364.663330078125,364.663330078125,59865000,2022-03-30,-5.606658935546875,
364.8566589355469,367.71331787109375,358.8800048828125,359.20001220703125,359.20001220703125,48992700,2022-03-31,1.133331298828125,
360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100,2022-04-01,-4.47332763671875,
363.1266784667969,383.3033447265625,357.510009765625,381.8166809082031,381.8166809082031,82035900,2022-04-04,2.74334716796875,
378.76666259765625,384.2900085449219,362.4333190917969,363.7533264160156,363.7533264160156,80075100,2022-04-05,15.639984130859375,
357.8233337402344,359.6666564941406,342.5666809082031,348.586669921875,348.586669921875,89348400,2022-04-06,-20.943328857421875,
350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200,2022-04-07,-7.02667236328125,
347.7366638183594,349.4800109863281,340.8133239746094,341.8299865722656,341.8299865722656,55013700,2022-04-08,-3.05999755859375,
326.79998779296875,336.15667724609375,324.8800048828125,325.30999755859375,325.30999755859375,59357100,2022-04-11,-20.936676025390625,
332.5466613769531,340.39666748046875,325.5333251953125,328.98333740234375,328.98333740234375,65976000,2022-04-12,5.746673583984375,
327.02667236328125,342.0799865722656,324.3666687011719,340.7900085449219,340.7900085449219,55121100,2022-04-13,-5.519989013671875,
333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300,2022-04-14,6.07000732421875,
329.6766662597656,338.3066711425781,324.4700012207031,334.7633361816406,334.7633361816406,51715200,2022-04-18,-3.420013427734375,
335.0199890136719,344.9800109863281,331.77667236328125,342.7166748046875,342.7166748046875,49847700,2022-04-19,5.34332275390625,
343.3333435058594,344.6666564941406,325.0833435058594,325.73333740234375,325.73333740234375,70711200,2022-04-20,8.3133544921875,
358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,336.260009765625,105416400,2022-04-21,14.910003662109375,
338.3033447265625,344.95001220703125,331.3333435058594,335.01666259765625,335.01666259765625,69696600,2022-04-22,-19.94000244140625,
326.3233337402344,336.2066650390625,325.1000061035156,332.67333984375,332.67333984375,68341200,2022-04-25,-11.980010986328125,
331.80999755859375,333.3333435058594,291.6666564941406,292.1400146484375,292.1400146484375,136133700,2022-04-26,5.486663818359375,
299.52667236328125,306.0,292.4533386230469,293.836669921875,293.836669921875,76956300,2022-04-27,-32.2833251953125,
299.99334716796875,300.0,273.8999938964844,292.5033264160156,292.5033264160156,124948500,2022-04-28,0.4666748046875,
300.75,311.4666748046875,290.0,290.2533264160156,290.2533264160156,88133100,2022-04-29,0.75665283203125,
286.92333984375,302.1199951171875,282.6766662597656,300.9800109863281,300.9800109863281,75781500,2022-05-02,-13.82666015625,
301.05999755859375,308.02667236328125,296.1966552734375,303.0833435058594,303.0833435058594,63709500,2022-05-03,14.13665771484375,
301.3133239746094,318.5,295.09332275390625,317.5400085449219,317.5400085449219,81643800,2022-05-04,0.253326416015625,
313.00665283203125,315.20001220703125,285.8999938964844,291.09332275390625,291.09332275390625,92519100,2022-05-05,11.693328857421875,
295.6666564941406,296.0,281.03668212890625,288.54998779296875,288.54998779296875,72903000,2022-05-06,-17.339996337890625,
278.8166809082031,281.8766784667969,260.3833312988281,262.3699951171875,262.3699951171875,90810300,2022-05-09,-16.8499755859375,
273.10333251953125,275.1199951171875,258.0833435058594,266.67999267578125,266.67999267578125,84401700,2022-05-10,-5.713348388671875,
265.0,269.92333984375,242.39999389648438,244.6666717529297,244.6666717529297,97224600,2022-05-11,-8.10333251953125,
233.6666717529297,253.22000122070312,226.6666717529297,242.6666717529297,242.6666717529297,140313000,2022-05-12,-31.333328247070312,
257.82666015625,262.45001220703125,250.52333068847656,256.5299987792969,256.5299987792969,92150700,2022-05-13,24.159988403320312,
255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,241.4566650390625,86098500,2022-05-16,-2.106658935546875,
249.1199951171875,254.82666015625,242.9499969482422,253.8699951171875,253.8699951171875,80236200,2022-05-17,-6.600006103515625,
248.17333984375,253.5,233.60333251953125,236.60333251953125,236.60333251953125,87811800,2022-05-18,-0.9466552734375,
235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,236.47332763671875,90296700,2022-05-19,-12.506668090820312,
237.99667358398438,240.52667236328125,211.0,221.3000030517578,221.3000030517578,144973200,2022-05-20,2.3300018310546875,
218.33999633789062,226.65333557128906,212.68666076660156,224.96665954589844,224.96665954589844,88903500,2022-05-23,-19.65667724609375,
217.8433380126953,217.97332763671875,206.85667419433594,209.3866729736328,209.3866729736328,89092500,2022-05-24,-0.4966583251953125,
207.9499969482422,223.10667419433594,207.6699981689453,219.60000610351562,219.60000610351562,92139300,2022-05-25,-9.893341064453125,
220.47332763671875,239.55667114257812,217.8866729736328,235.91000366210938,235.91000366210938,106003200,2022-05-26,12.523330688476562,
241.0833282470703,253.26666259765625,240.17666625976562,253.2100067138672,253.2100067138672,89295000,2022-05-27,20.610000610351562,
257.9466552734375,259.6000061035156,244.7433319091797,252.75332641601562,252.75332641601562,101914500,2022-05-31,16.863327026367188,
251.72000122070312,257.32666015625,243.63999938964844,246.7899932861328,246.7899932861328,77247900,2022-06-01,-6.226654052734375,
244.1566619873047,264.2099914550781,242.06666564941406,258.3333435058594,258.3333435058594,93473100,2022-06-02,-7.5633392333984375,
243.22666931152344,247.79666137695312,233.4166717529297,234.51666259765625,234.51666259765625,112393800,2022-06-03,-0.92999267578125,
244.35333251953125,244.86666870117188,234.35000610351562,238.27999877929688,238.27999877929688,84204600,2022-06-06,1.1266632080078125,
234.0,239.99667358398438,230.0933380126953,238.8866729736328,238.8866729736328,72808500,2022-06-07,-10.35333251953125,
240.086669921875,249.9633331298828,239.17666625976562,241.86666870117188,241.86666870117188,76210500,2022-06-08,6.086669921875,
249.33999633789062,255.54666137695312,239.32666015625,239.7066650390625,239.7066650390625,96491400,2022-06-09,9.253326416015625,
235.1566619873047,239.5,227.913330078125,232.22999572753906,232.22999572753906,97536600,2022-06-10,-14.183334350585938,
223.1666717529297,226.63333129882812,214.68333435058594,215.73666381835938,215.73666381835938,102767400,2022-06-13,-11.989990234375,
218.2866668701172,226.3300018310547,211.73666381835938,220.88999938964844,220.88999938964844,97988700,2022-06-14,-4.8800048828125,
220.9166717529297,235.663330078125,218.14999389648438,233.0,233.0,119131800,2022-06-15,2.6300048828125,
222.73666381835938,225.1666717529297,208.69332885742188,213.10000610351562,213.10000610351562,107390700,2022-06-16,1.8199920654296875,
213.43333435058594,220.97000122070312,213.19667053222656,216.75999450683594,216.75999450683594,92641800,2022-06-17,-9.303329467773438,
224.60333251953125,243.57666015625,224.3333282470703,237.0366668701172,237.0366668701172,122793000,2022-06-21,11.169998168945312,
234.50332641601562,246.8333282470703,233.82666015625,236.086669921875,236.086669921875,101107500,2022-06-22,9.899993896484375,
237.9066619873047,239.31666564941406,228.6366729736328,235.07000732421875,235.07000732421875,104202600,2022-06-23,3.4033355712890625,
237.47000122070312,246.06666564941406,236.086669921875,245.7066650390625,245.7066650390625,95770800,2022-06-24,-0.4366607666015625,
249.36666870117188,252.07000732421875,242.56666564941406,244.9199981689453,244.9199981689453,89178300,2022-06-27,11.89666748046875,
244.48333740234375,249.97000122070312,232.3433380126953,232.663330078125,232.663330078125,90391200,2022-06-28,-4.883331298828125,
230.5,231.17333984375,222.27333068847656,228.49000549316406,228.49000549316406,82897200,2022-06-29,-13.98333740234375,
224.50999450683594,229.4566650390625,218.8633270263672,224.47332763671875,224.47332763671875,94600500,2022-06-30,-5.9900054931640625,
227.0,230.22999572753906,222.1199951171875,227.26333618164062,227.26333618164062,74460300,2022-07-01,2.4900054931640625,
223.0,233.14666748046875,216.1666717529297,233.06666564941406,233.06666564941406,84581100,2022-07-05,-4.0,
230.77999877929688,234.56333923339844,227.18666076660156,231.73333740234375,231.73333740234375,71853600,2022-07-06,7.779998779296875,
233.9199981689453,245.3633270263672,232.2100067138672,244.5433349609375,244.5433349609375,81930600,2022-07-07,3.1399993896484375,
242.3333282470703,254.97999572753906,241.16000366210938,250.76333618164062,250.76333618164062,101854200,2022-07-08,8.413330078125,
252.10333251953125,253.06333923339844,233.6266632080078,234.3433380126953,234.3433380126953,99241200,2022-07-11,9.770004272460938,
